m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
0.014540768751898796,0.014540768751898796,0.0145407687518988,0.014540768751898796,0.014540768751898792,0.0145407687518988,0.0145407687518988,0.014540768751898796,0.0145407687518988,0.014540768751898792
0.027824289134294126,0.027824289134294126,0.027824289134294133,0.027824289134294126,0.02782428913429412,0.02782428913429413,0.02782428913429413,0.027824289134294126,0.027824289134294133,0.02782428913429412
-0.01933063870032335,0.01933063870032335,-0.019330638700323352,0.01933063870032335,-0.019330638700323345,0.019330638700323352,-0.019330638700323352,0.01933063870032335,-0.019330638700323352,0.019330638700323345
0.023787813138871596,0.023787813138871596,0.0237878131388716,0.023787813138871596,0.02378781313887159,0.0237878131388716,0.0237878131388716,0.023787813138871596,0.0237878131388716,0.023787813138871593
-0.014075598079553789,0.014075598079553789,-0.014075598079553792,0.014075598079553789,-0.014075598079553785,0.014075598079553792,-0.014075598079553792,0.014075598079553789,-0.014075598079553792,0.014075598079553785
-0.028097051120462607,0.028097051120462607,-0.02809705112046261,0.028097051120462607,-0.0280970511204626,0.02809705112046261,-0.028097051120462613,0.028097051120462607,-0.028097051120462613,0.0280970511204626
0.020334838587798647,0.020334838587798647,0.02033483858779865,0.020334838587798647,0.020334838587798644,0.02033483858779865,0.02033483858779865,0.020334838587798647,0.02033483858779865,0.020334838587798644
0.010336394934700734,0.010336394934700734,0.010336394934700736,0.010336394934700734,0.01033639493470073,0.010336394934700736,0.010336394934700736,0.010336394934700734,0.010336394934700736,0.01033639493470073
-0.03199750345756148,0.03199750345756148,-0.031997503457561485,0.03199750345756148,-0.03199750345756147,0.031997503457561485,-0.031997503457561485,0.03199750345756148,-0.031997503457561485,0.03199750345756147
-0.035802322513797336,0.035802322513797336,-0.03580232251379734,0.035802322513797336,-0.03580232251379733,0.03580232251379734,-0.03580232251379734,0.035802322513797336,-0.03580232251379734,0.03580232251379733
-0.039275274641732284,0.039275274641732284,-0.03927527464173229,0.039275274641732284,-0.03927527464173228,0.03927527464173229,-0.03927527464173229,0.039275274641732284,-0.03927527464173229,0.03927527464173228
0.00996419214323854,0.00996419214323854,0.009964192143238541,0.00996419214323854,0.009964192143238536,0.009964192143238541,0.009964192143238541,0.00996419214323854,0.009964192143238541,0.009964192143238536
0.02793515474195116,0.02793515474195116,0.027935154741951164,0.02793515474195116,0.027935154741951154,0.027935154741951164,0.027935154741951164,0.02793515474195116,0.027935154741951167,0.027935154741951154
0.05754128497988304,0.05754128497988304,0.057541284979883055,0.05754128497988304,0.057541284979883034,0.05754128497988305,0.05754128497988305,0.05754128497988304,0.05754128497988305,0.057541284979883034
-0.037090423831692365,0.037090423831692365,-0.03709042383169237,0.037090423831692365,-0.03709042383169236,0.03709042383169237,-0.03709042383169237,0.037090423831692365,-0.03709042383169237,0.03709042383169236
0.0690828674371945,0.0690828674371945,0.06908286743719451,0.0690828674371945,0.06908286743719448,0.06908286743719451,0.06908286743719451,0.0690828674371945,0.06908286743719451,0.06908286743719448
-0.02551167292873009,0.02551167292873009,-0.025511672928730095,0.02551167292873009,-0.02551167292873008,0.025511672928730092,-0.025511672928730092,0.02551167292873009,-0.025511672928730092,0.02551167292873008
0.010922135725535903,0.010922135725535903,0.010922135725535905,0.010922135725535903,0.0109221357255359,0.010922135725535905,0.010922135725535905,0.010922135725535903,0.010922135725535907,0.0109221357255359
0.02461456076391919,0.02461456076391919,0.024614560763919192,0.02461456076391919,0.024614560763919182,0.024614560763919192,0.024614560763919192,0.02461456076391919,0.024614560763919192,0.024614560763919182
0.046293717304084284,0.046293717304084284,0.04629371730408429,0.046293717304084284,0.04629371730408428,0.04629371730408429,0.04629371730408429,0.046293717304084284,0.04629371730408429,0.04629371730408428
-0.042559962244943385,0.042559962244943385,-0.04255996224494339,0.042559962244943385,-0.04255996224494338,0.04255996224494339,-0.04255996224494339,0.042559962244943385,-0.04255996224494339,0.04255996224494338
-0.03540233245640352,0.03540233245640352,-0.03540233245640353,0.03540233245640352,-0.035402332456403514,0.03540233245640353,-0.03540233245640353,0.03540233245640352,-0.03540233245640353,0.035402332456403514
-0.04138569503620848,0.04138569503620848,-0.04138569503620849,0.04138569503620848,-0.041385695036208474,0.04138569503620849,-0.04138569503620849,0.04138569503620848,-0.04138569503620849,0.041385695036208474
0.005517749184811582,0.005517749184811582,0.005517749184811583,0.005517749184811582,0.00551774918481158,0.005517749184811583,0.005517749184811583,0.005517749184811582,0.005517749184811583,0.00551774918481158
-0.04240762596962549,0.04240762596962549,-0.042407625969625495,0.04240762596962549,-0.04240762596962548,0.042407625969625495,-0.042407625969625495,0.04240762596962549,-0.042407625969625495,0.04240762596962548
0.002085823157637995,0.002085823157637995,0.002085823157637996,0.002085823157637995,0.0020858231576379943,0.002085823157637996,0.002085823157637996,0.002085823157637995,0.002085823157637996,0.0020858231576379943
-0.013986354650802616,0.013986354650802616,-0.01398635465080262,0.013986354650802616,-0.013986354650802613,0.01398635465080262,-0.01398635465080262,0.013986354650802616,-0.01398635465080262,0.013986354650802613
0.0434100027361344,0.0434100027361344,0.043410002736134407,0.0434100027361344,0.04341000273613439,0.043410002736134407,0.043410002736134407,0.0434100027361344,0.043410002736134407,0.04341000273613439
0.06399024586214769,0.06399024586214769,0.0639902458621477,0.06399024586214769,0.06399024586214767,0.0639902458621477,0.0639902458621477,0.06399024586214769,0.0639902458621477,0.06399024586214767
-0.08236473482647512,0.08236473482647512,-0.08236473482647513,0.08236473482647512,-0.0823647348264751,0.08236473482647513,-0.08236473482647513,0.08236473482647512,-0.08236473482647513,0.0823647348264751
-0.0349445091599097,0.0349445091599097,-0.03494450915990971,0.0349445091599097,-0.034944509159909695,0.03494450915990971,-0.03494450915990971,0.0349445091599097,-0.03494450915990971,0.034944509159909695
-0.09388879045695021,0.09388879045695021,-0.09388879045695023,0.09388879045695021,-0.0938887904569502,0.09388879045695023,-0.09388879045695023,0.09388879045695021,-0.09388879045695023,0.0938887904569502
-0.02852808361453805,0.02852808361453805,-0.02852808361453806,0.02852808361453805,-0.028528083614538045,0.02852808361453806,-0.02852808361453806,0.02852808361453805,-0.02852808361453806,0.028528083614538045
-0.01620763702425399,0.01620763702425399,-0.016207637024253995,0.01620763702425399,-0.016207637024253988,0.016207637024253995,-0.016207637024253995,0.01620763702425399,-0.016207637024253995,0.016207637024253988
0.10388873311705601,0.10388873311705601,0.10388873311705603,0.10388873311705601,0.103888733117056,0.10388873311705603,0.10388873311705603,0.10388873311705601,0.10388873311705603,0.103888733117056
0.08128777840503426,0.08128777840503426,0.08128777840503427,0.08128777840503426,0.08128777840503425,0.08128777840503427,0.08128777840503427,0.08128777840503426,0.08128777840503427,0.08128777840503425
-0.036644275022253515,0.036644275022253515,-0.03664427502225352,0.036644275022253515,-0.03664427502225351,0.03664427502225352,-0.03664427502225352,0.036644275022253515,-0.03664427502225352,0.03664427502225351
-0.011331964870028447,0.011331964870028447,-0.01133196487002845,0.011331964870028447,-0.011331964870028443,0.01133196487002845,-0.01133196487002845,0.011331964870028447,-0.01133196487002845,0.011331964870028443
-0.0014260162780789206,0.0014260162780789206,-0.0014260162780789212,0.0014260162780789206,-0.0014260162780789201,0.0014260162780789212,-0.0014260162780789212,0.0014260162780789206,-0.0014260162780789212,0.0014260162780789201
0.06756518616242388,0.06756518616242388,0.0675651861624239,0.06756518616242388,0.06756518616242387,0.0675651861624239,0.0675651861624239,0.06756518616242388,0.0675651861624239,0.06756518616242387
-0.04569530818054358,0.04569530818054358,-0.045695308180543584,0.04569530818054358,-0.04569530818054357,0.045695308180543584,-0.045695308180543584,0.04569530818054358,-0.045695308180543584,0.04569530818054357
0.03766276941970387,0.03766276941970387,0.037662769419703875,0.03766276941970387,0.03766276941970386,0.037662769419703875,0.037662769419703875,0.03766276941970387,0.037662769419703875,0.03766276941970386
-0.011490766715497966,0.011490766715497966,-0.01149076671549797,0.011490766715497966,-0.011490766715497962,0.01149076671549797,-0.01149076671549797,0.011490766715497966,-0.01149076671549797,0.011490766715497962
0.0006797689047572562,0.0006797689047572562,0.0006797689047572565,0.0006797689047572562,0.000679768904757256,0.0006797689047572565,0.0006797689047572565,0.0006797689047572562,0.0006797689047572565,0.000679768904757256
-0.04161501721298057,0.04161501721298057,-0.041615017212980575,0.04161501721298057,-0.04161501721298056,0.041615017212980575,-0.041615017212980575,0.04161501721298057,-0.041615017212980575,0.04161501721298056
-0.009964480953280284,0.009964480953280284,-0.009964480953280288,0.009964480953280284,-0.009964480953280282,0.009964480953280288,-0.009964480953280288,0.009964480953280284,-0.009964480953280286,0.009964480953280282
-0.02023229959210103,0.02023229959210103,-0.020232299592101034,0.02023229959210103,-0.020232299592101027,0.020232299592101034,-0.020232299592101034,0.02023229959210103,-0.020232299592101034,0.020232299592101027
0.05537226406820043,0.05537226406820043,0.05537226406820044,0.05537226406820043,0.05537226406820042,0.055372264068200436,0.055372264068200436,0.05537226406820043,0.055372264068200436,0.05537226406820042
-0.058296708510402896,0.058296708510402896,-0.0582967085104029,0.058296708510402896,-0.05829670851040288,0.0582967085104029,-0.0582967085104029,0.058296708510402896,-0.0582967085104029,0.05829670851040288
-0.03881047731151192,0.03881047731151192,-0.03881047731151193,0.03881047731151192,-0.038810477311511916,0.03881047731151193,-0.03881047731151193,0.03881047731151192,-0.03881047731151193,0.038810477311511916
-0.05393995159162698,0.05393995159162698,-0.053939951591627,0.05393995159162698,-0.053939951591626976,0.05393995159162699,-0.05393995159162699,0.05393995159162698,-0.05393995159162699,0.053939951591626976
-0.012934288429684223,0.012934288429684223,-0.012934288429684226,0.012934288429684223,-0.01293428842968422,0.012934288429684226,-0.012934288429684226,0.012934288429684223,-0.012934288429684226,0.01293428842968422
0.05923542203097075,0.05923542203097075,0.059235422030970764,0.05923542203097075,0.05923542203097074,0.05923542203097076,0.05923542203097076,0.05923542203097075,0.05923542203097076,0.05923542203097074
0.03392691802061947,0.03392691802061947,0.03392691802061948,0.03392691802061947,0.033926918020619465,0.03392691802061948,0.03392691802061948,0.03392691802061947,0.03392691802061948,0.033926918020619465
0.038535863312539186,0.038535863312539186,0.03853586331253919,0.038535863312539186,0.03853586331253918,0.03853586331253919,0.03853586331253919,0.038535863312539186,0.03853586331253919,0.03853586331253918
-0.015092318240357349,0.015092318240357349,-0.015092318240357352,0.015092318240357349,-0.015092318240357346,0.015092318240357352,-0.015092318240357352,0.015092318240357349,-0.015092318240357352,0.015092318240357346
-0.0650698622742746,0.0650698622742746,-0.06506986227427461,0.0650698622742746,-0.06506986227427458,0.06506986227427461,-0.06506986227427461,0.0650698622742746,-0.06506986227427461,0.06506986227427458
-0.04585756843483166,0.04585756843483166,-0.045857568434831665,0.04585756843483166,-0.04585756843483165,0.045857568434831665,-0.045857568434831665,0.04585756843483166,-0.045857568434831665,0.04585756843483165
0.033416400675631105,0.033416400675631105,0.03341640067563111,0.033416400675631105,0.0334164006756311,0.03341640067563111,0.03341640067563111,0.033416400675631105,0.03341640067563111,0.0334164006756311
-0.10553386401511801,0.10553386401511801,-0.10553386401511802,0.10553386401511801,-0.105533864015118,0.10553386401511802,-0.10553386401511802,0.10553386401511801,-0.10553386401511802,0.105533864015118
0.06072720478991573,0.06072720478991573,0.06072720478991574,0.06072720478991573,0.06072720478991572,0.06072720478991574,0.06072720478991574,0.06072720478991573,0.06072720478991574,0.06072720478991572
-0.04691028225519492,0.04691028225519492,-0.046910282255194925,0.04691028225519492,-0.04691028225519491,0.046910282255194925,-0.046910282255194925,0.04691028225519492,-0.046910282255194925,0.04691028225519491
0.005132804591687771,0.005132804591687771,0.005132804591687773,0.005132804591687771,0.0051328045916877695,0.005132804591687773,0.005132804591687773,0.005132804591687771,0.005132804591687773,0.0051328045916877695
0.08814823052669267,0.08814823052669267,0.08814823052669268,0.08814823052669267,0.08814823052669266,0.08814823052669268,0.08814823052669268,0.08814823052669267,0.08814823052669268,0.08814823052669266
-0.0431037624404809,0.0431037624404809,-0.043103762440480906,0.0431037624404809,-0.04310376244048089,0.043103762440480906,-0.043103762440480906,0.0431037624404809,-0.043103762440480906,0.04310376244048089
0.07614496749785844,0.07614496749785844,0.07614496749785846,0.07614496749785844,0.07614496749785843,0.07614496749785846,0.07614496749785846,0.07614496749785844,0.07614496749785846,0.07614496749785843
0.06226844646666574,0.06226844646666574,0.062268446466665746,0.06226844646666574,0.06226844646666573,0.062268446466665746,0.062268446466665746,0.06226844646666574,0.062268446466665746,0.06226844646666573
0.002128732640091373,0.002128732640091373,0.0021287326400913735,0.002128732640091373,0.002128732640091372,0.002128732640091374,0.002128732640091374,0.002128732640091373,0.002128732640091374,0.002128732640091372
-0.05013712090850186,0.05013712090850186,-0.050137120908501864,0.05013712090850186,-0.05013712090850185,0.050137120908501864,-0.050137120908501864,0.05013712090850186,-0.050137120908501864,0.05013712090850185
0.051553960411210395,0.051553960411210395,0.0515539604112104,0.051553960411210395,0.05155396041121039,0.0515539604112104,0.0515539604112104,0.051553960411210395,0.0515539604112104,0.05155396041121039
-0.009242581366932434,0.009242581366932434,-0.009242581366932436,0.009242581366932434,-0.009242581366932432,0.009242581366932436,-0.009242581366932436,0.009242581366932434,-0.009242581366932436,0.009242581366932432
0.027476052298601665,0.027476052298601665,0.027476052298601672,0.027476052298601665,0.02747605229860166,0.027476052298601672,0.027476052298601672,0.027476052298601665,0.027476052298601672,0.027476052298601658
0.004852208970919355,0.004852208970919355,0.004852208970919356,0.004852208970919355,0.004852208970919353,0.004852208970919356,0.004852208970919356,0.004852208970919355,0.004852208970919356,0.004852208970919353
-0.003463992701162027,0.003463992701162027,-0.003463992701162028,0.003463992701162027,-0.003463992701162026,0.003463992701162028,-0.003463992701162028,0.003463992701162027,-0.0034639927011620277,0.003463992701162026
0.006916029041729466,0.006916029041729466,0.006916029041729468,0.006916029041729466,0.006916029041729464,0.006916029041729468,0.006916029041729468,0.006916029041729466,0.006916029041729468,0.006916029041729464
0.016404704025276943,0.016404704025276943,0.016404704025276946,0.016404704025276943,0.01640470402527694,0.016404704025276946,0.016404704025276946,0.016404704025276943,0.016404704025276946,0.01640470402527694
-0.009537336147223302,0.009537336147223302,-0.009537336147223303,0.009537336147223302,-0.0095373361472233,0.009537336147223303,-0.009537336147223303,0.009537336147223302,-0.009537336147223303,0.009537336147223298
0.04418433551105722,0.04418433551105722,0.04418433551105723,0.04418433551105722,0.044184335511057216,0.04418433551105723,0.04418433551105723,0.04418433551105722,0.04418433551105723,0.044184335511057216
0.016883665386579406,0.016883665386579406,0.01688366538657941,0.016883665386579406,0.016883665386579403,0.01688366538657941,0.01688366538657941,0.016883665386579406,0.01688366538657941,0.016883665386579403
-0.011657687557469928,0.011657687557469928,-0.01165768755746993,0.011657687557469928,-0.011657687557469924,0.011657687557469931,-0.011657687557469931,0.011657687557469928,-0.011657687557469931,0.011657687557469924
-0.04122936915270078,0.04122936915270078,-0.041229369152700784,0.04122936915270078,-0.04122936915270077,0.041229369152700784,-0.041229369152700784,0.04122936915270078,-0.041229369152700784,0.04122936915270077
-0.06160097329245508,0.06160097329245508,-0.061600973292455084,0.06160097329245508,-0.06160097329245507,0.061600973292455084,-0.061600973292455084,0.06160097329245508,-0.061600973292455084,0.06160097329245507
0.043791979744614414,0.043791979744614414,0.04379197974461442,0.043791979744614414,0.04379197974461441,0.04379197974461442,0.04379197974461442,0.043791979744614414,0.04379197974461442,0.04379197974461441
-0.03373466904963715,0.03373466904963715,-0.03373466904963716,0.03373466904963715,-0.03373466904963714,0.03373466904963716,-0.03373466904963716,0.03373466904963715,-0.03373466904963716,0.03373466904963714
0.030966548765353628,0.030966548765353628,0.030966548765353635,0.030966548765353628,0.03096654876535362,0.030966548765353635,0.030966548765353635,0.030966548765353628,0.030966548765353635,0.03096654876535362
-0.026686949959761605,0.026686949959761605,-0.02668694995976161,0.026686949959761605,-0.0266869499597616,0.026686949959761612,-0.026686949959761612,0.026686949959761605,-0.026686949959761612,0.026686949959761598
0.034968415707146004,0.034968415707146004,0.03496841570714601,0.034968415707146004,0.034968415707146,0.03496841570714601,0.03496841570714601,0.034968415707146004,0.03496841570714601,0.034968415707146
-0.0055131696292977555,0.0055131696292977555,-0.005513169629297757,0.0055131696292977555,-0.005513169629297754,0.005513169629297757,-0.005513169629297757,0.0055131696292977555,-0.005513169629297757,0.005513169629297754
-0.044514219066654565,0.044514219066654565,-0.04451421906665457,0.044514219066654565,-0.04451421906665456,0.04451421906665457,-0.04451421906665457,0.044514219066654565,-0.04451421906665457,0.04451421906665456
0.011494682282832036,0.011494682282832036,0.01149468228283204,0.011494682282832036,0.011494682282832035,0.01149468228283204,0.01149468228283204,0.011494682282832036,0.01149468228283204,0.011494682282832033
0.028865357981143914,0.028865357981143914,0.028865357981143917,0.028865357981143914,0.028865357981143907,0.02886535798114392,0.02886535798114392,0.028865357981143914,0.02886535798114392,0.028865357981143907
0.01856362475532021,0.01856362475532021,0.018563624755320213,0.01856362475532021,0.018563624755320206,0.018563624755320213,0.018563624755320213,0.01856362475532021,0.018563624755320213,0.018563624755320206
-0.017176678120618,0.017176678120618,-0.017176678120618002,0.017176678120618,-0.017176678120617996,0.017176678120618002,-0.017176678120618002,0.017176678120618,-0.017176678120618002,0.017176678120617996
0.034732772782344885,0.034732772782344885,0.03473277278234489,0.034732772782344885,0.03473277278234488,0.03473277278234489,0.03473277278234489,0.034732772782344885,0.03473277278234489,0.03473277278234488
0.0060059282518240805,0.0060059282518240805,0.006005928251824082,0.0060059282518240805,0.006005928251824079,0.006005928251824082,0.006005928251824082,0.0060059282518240805,0.006005928251824082,0.006005928251824079
0.0105887408874955,0.0105887408874955,0.010588740887495503,0.0105887408874955,0.010588740887495498,0.010588740887495503,0.010588740887495503,0.0105887408874955,0.010588740887495503,0.010588740887495498
0.015028504186284047,0.015028504186284047,0.01502850418628405,0.015028504186284047,0.015028504186284044,0.01502850418628405,0.01502850418628405,0.015028504186284047,0.01502850418628405,0.015028504186284044
-0.011086225737565493,0.011086225737565493,-0.011086225737565495,0.011086225737565493,-0.01108622573756549,0.011086225737565496,-0.011086225737565496,0.011086225737565493,-0.011086225737565496,0.01108622573756549
-0.014531066420966535,0.014531066420966535,-0.014531066420966538,0.014531066420966535,-0.014531066420966531,0.014531066420966538,-0.014531066420966538,0.014531066420966535,-0.014531066420966538,0.014531066420966531
0.04297519472000566,0.04297519472000566,0.04297519472000567,0.04297519472000566,0.042975194720005654,0.04297519472000567,0.04297519472000567,0.04297519472000566,0.04297519472000567,0.042975194720005654
0.05878575566734574,0.05878575566734574,0.05878575566734575,0.05878575566734574,0.058785755667345736,0.05878575566734575,0.05878575566734575,0.05878575566734574,0.05878575566734575,0.05878575566734573
-0.03485545477247263,0.03485545477247263,-0.034855454772472635,0.03485545477247263,-0.03485545477247262,0.034855454772472635,-0.034855454772472635,0.03485545477247263,-0.034855454772472635,0.03485545477247262
0.0818122180892104,0.0818122180892104,0.08181221808921041,0.0818122180892104,0.08181221808921038,0.08181221808921041,0.08181221808921041,0.0818122180892104,0.08181221808921041,0.08181221808921038
0.005147727685523841,0.005147727685523841,0.005147727685523843,0.005147727685523841,0.0051477276855238395,0.005147727685523843,0.005147727685523843,0.005147727685523841,0.005147727685523843,0.0051477276855238395
-0.019585550858974506,0.019585550858974506,-0.01958555085897451,0.019585550858974506,-0.019585550858974503,0.01958555085897451,-0.01958555085897451,0.019585550858974506,-0.01958555085897451,0.019585550858974503
-0.04400204552688589,0.04400204552688589,-0.0440020455268859,0.04400204552688589,-0.044002045526885886,0.0440020455268859,-0.0440020455268859,0.04400204552688589,-0.0440020455268859,0.044002045526885886
0.025211502334044567,0.025211502334044567,0.02521150233404457,0.025211502334044567,0.02521150233404456,0.025211502334044573,0.025211502334044573,0.025211502334044567,0.025211502334044573,0.025211502334044563
-0.020359862522894727,0.020359862522894727,-0.02035986252289473,0.020359862522894727,-0.020359862522894723,0.02035986252289473,-0.02035986252289473,0.020359862522894727,-0.02035986252289473,0.020359862522894723
-0.02016597329834411,0.02016597329834411,-0.020165973298344114,0.02016597329834411,-0.020165973298344107,0.020165973298344114,-0.020165973298344114,0.02016597329834411,-0.020165973298344114,0.020165973298344107
0.06164057614825176,0.06164057614825176,0.06164057614825177,0.06164057614825176,0.061640576148251754,0.06164057614825177,0.06164057614825177,0.06164057614825176,0.06164057614825177,0.061640576148251754
-0.009916001442428893,0.009916001442428893,-0.009916001442428896,0.009916001442428893,-0.009916001442428891,0.009916001442428896,-0.009916001442428895,0.009916001442428893,-0.009916001442428895,0.00991600144242889
